,Medu,Fedu,traveltime,studytime,failures,internship,freetime,goout,health,absences,GPA,sex_F,famsize_GT3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other,extra_learning_yes,sports_yes,higher_yes,cluster
213,4,4,1,2,0,1,5,2,3,0,7.22,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10
214,4,3,1,2,0,1,3,5,2,2,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,14
215,2,3,1,2,0,1,4,3,4,4,7.7,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,13
216,1,1,1,2,0,1,4,4,1,0,8.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
217,2,2,1,1,0,1,3,2,3,21,8.41,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2
218,2,2,2,4,0,1,3,5,5,6,8.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4
219,3,4,1,3,1,1,4,3,5,14,6.11,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5
220,3,1,1,2,0,1,3,3,4,2,7.44,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7
221,4,3,1,2,0,1,3,2,1,4,6.7,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3
222,1,1,2,1,0,1,3,2,5,2,5.78,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7
223,4,3,2,3,0,1,4,2,4,0,6.67,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,10
224,3,3,1,4,0,1,3,3,3,4,6.81,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,3
225,4,4,1,2,0,1,3,5,3,15,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5
226,2,2,1,2,0,0,3,4,4,0,6.85,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
227,2,2,1,2,0,0,4,4,5,10,7.52,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8
228,4,4,1,1,0,0,2,1,3,6,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,13
229,3,2,2,2,0,0,4,4,1,2,6.93,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,14
230,4,3,1,2,0,2,4,5,1,16,6.15,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,5
231,3,3,1,2,0,0,2,4,4,10,7.85,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16
232,2,3,2,1,0,0,3,3,3,4,7.26,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,13
233,2,2,1,3,0,0,3,3,4,0,7.67,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,15
234,2,1,2,2,0,0,2,5,5,0,7.89,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
235,1,1,1,3,0,0,3,4,5,12,6.67,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,8
236,2,3,1,2,0,0,3,1,3,0,8.07,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,11
237,2,2,2,2,3,0,3,3,4,9,6.81,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,16
238,4,4,1,3,0,0,3,2,5,4,7.41,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,13
239,3,1,1,2,0,0,3,3,4,4,7.67,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3
240,3,2,1,2,0,2,3,4,3,2,7.41,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7
241,2,3,1,2,0,1,3,3,3,0,7.11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,10
242,2,1,4,2,0,1,3,2,3,2,8.67,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7
243,2,1,2,3,0,1,2,3,3,0,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,15
244,4,3,1,2,0,0,2,3,3,0,7.96,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,11
245,2,2,2,2,0,2,5,2,1,0,6.59,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,10
246,4,4,1,2,0,1,5,5,2,0,7.3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,10
247,4,4,1,2,0,1,2,4,1,0,8.22,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,10
248,1,1,2,2,0,2,4,2,5,2,7.48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7
249,3,2,2,3,0,0,3,3,2,0,6.07,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,15
250,2,2,1,2,0,0,4,2,4,0,7.52,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,11
251,2,1,1,1,0,0,5,2,5,4,7.93,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
252,4,1,1,2,0,0,3,3,5,0,6.63,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,11
253,2,4,2,2,1,2,3,3,3,18,7.56,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
254,2,2,1,2,1,2,3,1,5,16,6.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5
255,3,3,2,1,1,2,1,1,3,14,5.63,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5
256,2,2,1,1,1,2,4,3,1,26,7.78,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,9
257,4,4,1,1,0,2,2,1,5,6,7.41,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,13
258,3,2,1,2,0,2,4,2,3,4,6.74,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3
259,1,1,1,3,0,1,3,2,4,10,6.63,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,16
260,1,2,1,1,0,1,3,5,5,4,6.59,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4
261,2,1,3,2,0,1,1,1,3,2,6.56,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,7
262,1,4,4,1,1,1,5,4,5,14,6.36,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5
263,2,2,1,2,0,1,5,4,2,16,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5
264,2,2,1,1,1,1,1,2,1,8,7.81,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
265,1,1,2,3,0,1,3,3,5,4,7.44,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3
266,4,2,1,2,0,1,3,2,4,4,6.74,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3
267,4,3,2,2,0,1,5,5,5,8,7.15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6
268,4,4,2,2,0,1,3,3,4,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,10
269,4,3,1,1,0,0,4,5,3,7,5.56,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,6
270,4,4,1,1,0,0,3,2,5,4,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,13
271,4,4,1,2,0,0,3,1,5,2,8.67,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,12
272,1,1,2,3,0,0,3,3,1,2,9.11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,7
273,3,3,2,3,0,0,2,2,5,10,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,16
274,1,1,1,2,0,0,3,2,4,10,7.11,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16
275,2,1,2,3,0,0,4,4,3,10,8.3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,8
276,2,1,3,1,0,0,3,3,4,7,9.15,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
277,1,1,1,2,0,2,3,4,5,4,8.11,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4
278,2,3,2,1,0,0,2,2,2,2,7.18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,12
279,3,1,1,1,3,2,4,5,1,12,7.96,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8
280,3,3,1,2,0,2,3,3,5,8,8.22,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,6
281,0,2,1,1,0,2,3,2,5,0,7.37,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,11
282,3,2,2,1,0,2,4,5,5,8,8.96,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6
283,3,3,3,2,1,2,3,3,2,4,7.63,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
284,2,1,1,1,2,1,2,5,5,4,8.37,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
285,2,1,2,1,0,1,3,2,3,2,6.89,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7
286,2,1,1,1,0,0,4,2,5,0,8.67,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,11
287,1,1,2,1,1,1,4,4,5,0,8.37,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
288,2,1,1,2,0,1,3,4,5,2,8.67,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7
289,4,2,1,4,0,1,2,3,4,2,7.36,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,15
290,2,2,1,2,0,2,3,3,5,0,8.15,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15
291,2,1,3,2,1,2,4,5,5,4,7.93,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4
292,4,2,1,3,0,2,3,4,5,2,8.81,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7
293,1,1,1,3,0,0,4,3,3,4,7.59,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3
294,2,2,1,2,0,2,2,3,5,4,7.59,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
295,4,3,1,2,0,1,3,1,1,4,7.15,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3
296,2,1,1,2,0,0,2,4,4,2,7.41,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7
297,2,2,2,1,0,1,2,2,4,0,8.59,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,11
298,2,2,1,4,0,1,4,1,2,2,8.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,15
299,2,1,2,2,0,1,2,3,2,8,7.59,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
300,4,3,1,2,0,1,1,2,2,2,8.52,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,12
301,4,3,1,2,0,1,3,2,3,2,8.63,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,12
302,3,2,1,3,0,1,3,2,3,2,7.81,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7
303,3,3,1,3,0,1,2,3,4,2,6.67,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,12
304,2,2,1,3,0,1,3,3,3,0,9.33,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,15
305,2,2,2,1,0,0,4,4,4,8,8.52,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6
306,3,4,2,2,0,0,2,5,1,6,8.37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,13
307,3,1,1,2,0,0,4,4,5,0,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1
308,4,4,2,2,0,0,3,4,4,8,6.59,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,6
309,4,2,1,2,0,0,4,5,5,4,8.26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4
310,2,1,2,2,0,0,3,5,3,12,9.7,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8
311,3,3,1,2,0,0,3,5,5,16,6.74,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,5
312,2,3,1,4,0,1,5,5,2,10,7.37,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6
313,1,1,2,2,0,1,4,3,3,2,8.7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7
314,1,2,1,2,0,1,5,2,1,2,7.59,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,7
315,2,1,1,2,0,1,2,5,1,8,8.11,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6
316,2,4,2,2,0,1,3,3,1,6,8.52,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13
317,2,2,2,2,0,1,4,4,5,6,9.04,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4
318,3,2,2,2,0,1,1,1,5,15,8.74,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5
319,4,4,2,1,0,2,2,4,3,6,6.85,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,13
320,4,4,1,2,1,0,4,4,4,2,6.56,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,14
321,2,2,3,3,0,0,2,3,1,8,6.74,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
322,3,2,1,2,1,0,3,3,3,0,8.89,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11
323,4,3,2,1,0,2,2,3,1,0,7.89,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,10
324,1,2,2,1,0,1,4,4,4,10,7.26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8
325,4,1,2,1,0,1,5,4,5,22,8.41,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2
326,3,2,1,1,0,2,4,4,3,18,6.64,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
327,1,1,2,4,0,2,2,2,3,2,9.11,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,15
328,1,1,2,2,0,2,4,4,4,0,7.37,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
329,2,2,1,2,0,0,4,5,5,12,7.06,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8
330,2,1,2,2,0,0,3,1,5,10,6.41,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,16
331,1,1,1,2,0,0,3,3,4,0,7.37,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,11
332,2,2,1,3,0,1,3,3,2,0,6.3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15
333,1,1,1,3,0,1,3,3,3,0,7.48,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15
334,2,1,1,3,0,0,2,4,2,0,7.48,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,15
335,4,4,1,2,0,1,4,3,2,0,9.26,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,10
336,4,2,1,2,0,1,3,2,5,2,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,7
337,4,3,1,3,0,1,2,2,3,0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15
338,3,1,2,4,0,0,1,2,3,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15
339,3,2,2,3,0,1,4,2,4,0,7.74,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,15
340,3,3,1,1,0,1,4,3,5,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10
341,4,4,2,2,0,1,3,4,2,2,5.93,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,14
342,4,3,2,2,0,2,4,5,2,0,6.07,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
343,4,3,1,4,0,1,3,3,3,0,6.3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15
344,4,4,1,1,0,0,4,2,1,0,6.04,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10
345,4,4,1,2,0,2,2,4,4,0,5.85,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,10
346,4,4,2,1,0,1,1,1,5,0,6.11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,12
347,4,4,2,3,0,0,3,4,5,0,7.63,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,10
348,4,2,2,3,0,1,3,3,3,0,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15
349,3,2,1,4,0,2,2,2,5,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,15
350,2,1,2,3,1,1,3,1,5,0,5.62,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,15
351,3,2,1,1,2,0,5,3,5,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
352,3,3,1,2,0,2,5,3,5,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,10
353,1,4,1,2,0,0,4,4,5,2,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,14
354,2,1,2,2,0,1,3,3,1,2,5.31,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7
355,2,3,2,2,0,0,2,1,3,2,7.27,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,12
356,4,4,1,1,0,1,4,4,5,2,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,14
357,4,3,1,3,0,0,3,4,5,2,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,14
358,4,3,2,1,0,0,2,4,1,8,6.338,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
359,3,4,1,3,0,1,3,4,5,2,6.58,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,14
360,3,3,1,2,0,0,1,4,3,8,8.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
361,4,2,2,2,0,2,4,4,1,9,7.62,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6
362,4,4,1,2,0,1,4,4,5,0,7.35,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,10
363,3,4,1,1,0,0,4,4,1,4,8.46,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,13
364,4,4,1,1,0,1,3,4,5,2,8.56,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,14
365,4,3,1,2,0,0,2,2,5,14,8.92,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,5
366,3,3,1,2,0,1,3,3,5,0,9.14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,10
367,2,1,1,2,0,0,2,3,2,2,8.04,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,7
368,4,4,1,1,0,1,2,5,5,2,6.58,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,14
369,1,1,3,3,0,0,5,5,5,12,8.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,8
370,1,1,3,2,2,1,3,4,4,2,8.24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7
371,2,2,1,1,0,0,3,5,5,2,7.64,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,14
372,2,2,1,2,0,1,2,2,3,4,7.56,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
373,2,2,1,3,0,0,3,2,3,0,8.08,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,15
374,3,1,1,3,0,1,4,3,5,0,7.75,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,15
375,0,2,2,3,0,0,3,3,2,0,7.35,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15
376,1,1,2,3,0,1,5,5,2,0,7.41,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
377,4,4,1,3,0,2,3,3,3,0,8.27,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,10
378,3,3,1,1,0,0,3,5,5,0,7.33,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
379,2,2,4,1,0,1,4,5,4,2,8.62,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14
380,4,4,1,3,0,0,4,4,4,0,9.02,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,10
381,4,4,2,3,0,2,3,3,4,4,7.72,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,13
382,3,3,1,1,0,0,2,5,5,2,7.77,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,14
383,2,2,1,4,0,1,5,5,5,0,8.27,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1
384,3,2,1,1,0,0,3,4,5,0,6.88,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
385,2,2,4,2,0,1,2,5,2,2,7.19,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,14
386,2,4,1,3,0,0,4,3,5,0,8.31,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10
387,2,2,1,1,0,1,4,2,5,6,7.73,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
388,3,3,1,2,0,0,3,4,4,8,7.77,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,6
389,2,2,1,2,0,1,3,3,2,0,7.06,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,11
390,2,2,2,4,0,0,4,4,4,6,7.68,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4
391,3,4,1,3,0,1,4,5,5,8,7.92,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6
392,3,2,1,2,0,0,3,2,2,0,7.37,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,11
393,3,3,1,4,0,1,3,3,1,4,8.12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,13
394,3,2,1,2,0,2,3,3,2,0,6.38,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,11
395,4,4,1,2,0,1,3,3,2,0,8.23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,10
396,3,4,1,2,0,0,3,3,5,6,7.73,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,13
397,2,2,1,2,0,2,3,1,4,18,7.56,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
398,2,3,1,3,0,0,3,3,3,0,7.92,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10
399,3,2,1,3,0,2,4,3,1,4,7.92,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3
400,4,3,1,3,0,0,3,2,4,4,8.12,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,13
401,4,3,1,3,0,0,4,5,5,0,6.64,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
402,4,3,1,3,0,1,4,3,4,0,9.23,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,10
403,2,1,2,2,0,0,3,4,1,10,8.27,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8
404,2,1,1,2,0,0,3,5,4,4,8.41,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4
405,2,3,2,1,1,2,2,3,5,16,7.87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
406,3,1,1,1,1,0,1,2,3,6,8.92,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
407,4,4,1,3,2,0,3,2,5,0,7.38,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,12
408,2,2,1,2,0,1,4,4,3,11,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,8
409,3,4,1,2,0,1,3,5,2,9,8.77,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,6
410,2,2,1,2,0,1,3,4,4,0,8.15,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
411,4,4,1,3,0,1,4,2,4,2,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12
412,4,2,1,2,0,2,2,2,3,0,7.38,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,11
413,1,1,2,2,2,0,3,3,4,21,8.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
414,1,1,2,3,0,0,2,2,3,8,7.31,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
415,4,4,1,1,1,1,2,5,5,5,7.38,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,13
416,3,2,1,2,0,2,4,4,5,10,6.38,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8
417,3,2,1,3,0,0,3,4,2,5,8.92,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4
418,2,3,1,1,0,1,1,3,4,13,7.46,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5
419,2,1,1,1,0,2,3,4,4,10,6.92,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8
420,2,2,2,2,0,0,1,4,4,10,8.12,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,16
421,1,0,2,1,1,1,3,1,5,5,6.14,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
422,3,2,1,2,0,2,1,2,1,4,7.65,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,3
423,1,3,2,1,0,1,3,3,5,11,8.31,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16
424,2,2,2,2,0,2,4,4,5,0,7.29,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
425,1,1,1,1,1,1,1,3,2,6,8.12,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
426,3,3,2,1,0,2,4,4,5,4,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
427,2,3,2,2,0,1,5,2,5,0,8.58,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10
428,2,1,2,1,0,0,3,4,1,0,7.15,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
